id_chamado,data_abertura,data_fechamento,categoria,prioridade,status,setor_solicitante,tecnico_responsavel,equipe,tempo_resolucao_horas,sla_meta_horas,dentro_sla
INC-01947,2025-09-17 10:55,2025-09-17 23:55,Rede/Internet,Média,Resolvido,RH,Ana Souza,N1,13.0,24,Sim
INC-01391,2025-09-17 11:08,2025-09-17 12:26,Acesso/Senha,Média,Resolvido,Financeiro,Diego Alves,N2,1.3,24,Sim
INC-01754,2025-09-17 12:12,2025-09-17 16:54,Software,Baixa,Resolvido,TI,Carlos Lima,N1,4.7,48,Sim
INC-00297,2025-09-17 12:58,2025-09-17 16:16,Impressora,Alta,Resolvido,Logística,Ana Souza,N1,3.3,8,Sim
INC-00705,2025-09-17 13:41,2025-09-17 15:05,Software,Baixa,Resolvido,TI,Fernanda Cruz,N3,1.4,48,Sim
INC-00153,2025-09-17 14:26,2025-09-17 16:38,Email,Média,Resolvido,Financeiro,Diego Alves,N2,2.2,24,Sim
INC-01656,2025-09-18 10:20,2025-09-18 13:02,Acesso/Senha,Média,Resolvido,Financeiro,Carlos Lima,N1,2.7,24,Sim
INC-00220,2025-09-18 11:37,2025-09-18 12:01,Acesso/Senha,Baixa,Resolvido,Diretoria,Carlos Lima,N1,0.4,48,Sim
INC-02134,2025-09-18 12:33,2025-09-18 17:21,Rede/Internet,Alta,Resolvido,RH,Carlos Lima,N1,4.8,8,Sim
INC-02212,2025-09-19 09:09,2025-09-19 15:03,Acesso/Senha,Baixa,Resolvido,RH,Carlos Lima,N1,5.9,48,Sim
INC-00491,2025-09-19 15:34,2025-09-19 22:22,Hardware,Baixa,Resolvido,Logística,Carlos Lima,N1,6.8,48,Sim
INC-02472,2025-09-20 12:16,2025-09-20 22:34,Software,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,10.3,48,Sim
INC-01089,2025-09-20 13:46,2025-09-20 16:40,Acesso/Senha,Média,Resolvido,Comercial,Bruno Reis,N2,2.9,24,Sim
INC-01238,2025-09-20 15:38,2025-09-24 10:44,Hardware,Média,Resolvido,TI,Fernanda Cruz,N3,91.1,24,Não
INC-00400,2025-09-22 07:17,2025-09-22 07:53,Acesso/Senha,Baixa,Resolvido,TI,Diego Alves,N2,0.6,48,Sim
INC-01921,2025-09-22 07:37,2025-09-22 20:55,Rede/Internet,Baixa,Resolvido,Diretoria,Diego Alves,N2,13.3,48,Sim
INC-01778,2025-09-22 07:59,2025-09-22 10:35,Hardware,Crítica,Resolvido,Operações,Ana Souza,N1,2.6,4,Sim
INC-02124,2025-09-22 09:08,2025-09-22 14:32,Hardware,Crítica,Resolvido,Comercial,Carlos Lima,N1,5.4,4,Não
INC-02189,2025-09-22 10:10,2025-09-22 11:34,Email,Média,Resolvido,RH,Ana Souza,N1,1.4,24,Sim
INC-01691,2025-09-22 11:32,2025-09-22 12:02,Acesso/Senha,Crítica,Resolvido,Operações,Ana Souza,N1,0.5,4,Sim
INC-01500,2025-09-22 13:32,2025-09-22 16:20,Software,Média,Resolvido,Operações,Diego Alves,N2,2.8,24,Sim
INC-00654,2025-09-22 13:35,2025-09-22 20:23,Impressora,Média,Resolvido,TI,Fernanda Cruz,N3,6.8,24,Sim
INC-01630,2025-09-22 14:32,2025-09-22 18:20,Software,Alta,Resolvido,Diretoria,Carlos Lima,N1,3.8,8,Sim
INC-01449,2025-09-22 15:21,2025-09-22 18:09,Acesso/Senha,Baixa,Resolvido,Operações,Diego Alves,N2,2.8,48,Sim
INC-02458,2025-09-23 07:05,2025-09-23 07:47,Acesso/Senha,Baixa,Resolvido,Logística,Ana Souza,N1,0.7,48,Sim
INC-00979,2025-09-23 11:57,2025-09-24 12:33,Hardware,Média,Resolvido,Comercial,Diego Alves,N2,24.6,24,Não
INC-01397,2025-09-25 07:17,2025-09-25 10:23,Software,Média,Resolvido,RH,Fernanda Cruz,N3,3.1,24,Sim
INC-01420,2025-09-25 07:47,2025-09-25 13:11,Impressora,Média,Resolvido,Comercial,Diego Alves,N2,5.4,24,Sim
INC-01943,2025-09-25 08:22,2025-09-25 09:52,Impressora,Baixa,Resolvido,Financeiro,Bruno Reis,N2,1.5,48,Sim
INC-01872,2025-09-25 12:53,2025-09-25 15:29,Acesso/Senha,Alta,Resolvido,Financeiro,Diego Alves,N2,2.6,8,Sim
INC-01611,2025-09-25 12:55,2025-09-27 20:01,Hardware,Média,Resolvido,Operações,Diego Alves,N2,55.1,24,Não
INC-00427,2025-09-25 12:56,2025-09-25 14:38,Acesso/Senha,Baixa,Resolvido,TI,Fernanda Cruz,N3,1.7,48,Sim
INC-02308,2025-09-25 13:37,2025-09-25 18:43,Email,Baixa,Resolvido,RH,Fernanda Cruz,N3,5.1,48,Sim
INC-01188,2025-09-26 07:39,2025-09-26 12:21,Software,Crítica,Resolvido,Logística,Bruno Reis,N2,4.7,4,Não
INC-01295,2025-09-26 07:54,2025-09-26 08:48,Acesso/Senha,Alta,Resolvido,TI,Ana Souza,N1,0.9,8,Sim
INC-00488,2025-09-26 10:00,2025-09-26 10:24,Email,Alta,Resolvido,Financeiro,Diego Alves,N2,0.4,8,Sim
INC-00295,2025-09-26 11:08,2025-09-26 13:32,Hardware,Alta,Resolvido,TI,Diego Alves,N2,2.4,8,Sim
INC-02325,2025-09-26 11:27,2025-09-26 12:03,Email,Média,Resolvido,Financeiro,Diego Alves,N2,0.6,24,Sim
INC-00208,2025-09-26 17:07,2025-09-26 19:31,Rede/Internet,Média,Resolvido,RH,Diego Alves,N2,2.4,24,Sim
INC-00251,2025-09-27 17:55,2025-09-27 19:19,Software,Baixa,Resolvido,Logística,Diego Alves,N2,1.4,48,Sim
INC-00249,2025-09-28 12:10,2025-09-28 14:28,Hardware,Alta,Resolvido,Diretoria,Diego Alves,N2,2.3,8,Sim
INC-01763,2025-09-29 08:58,2025-09-29 11:58,Rede/Internet,Média,Resolvido,Operações,Fernanda Cruz,N3,3.0,24,Sim
INC-00768,2025-09-29 10:43,2025-09-29 11:49,Software,Crítica,Resolvido,Diretoria,Carlos Lima,N1,1.1,4,Sim
INC-01889,2025-09-29 11:06,2025-09-29 13:36,Acesso/Senha,Baixa,Resolvido,Financeiro,Bruno Reis,N2,2.5,48,Sim
INC-01555,2025-09-29 11:16,2025-09-30 07:22,Impressora,Média,Resolvido,Operações,Bruno Reis,N2,20.1,24,Sim
INC-01474,2025-09-29 12:22,2025-09-29 15:46,Software,Alta,Resolvido,Comercial,Fernanda Cruz,N3,3.4,8,Sim
INC-00545,2025-09-29 13:35,2025-09-29 16:41,Acesso/Senha,Baixa,Resolvido,Diretoria,Carlos Lima,N1,3.1,48,Sim
INC-00180,2025-09-30 07:36,2025-10-03 09:24,Hardware,Baixa,Resolvido,Financeiro,Carlos Lima,N1,73.8,48,Não
INC-00784,2025-09-30 08:47,2025-09-30 11:59,Hardware,Média,Resolvido,RH,Bruno Reis,N2,3.2,24,Sim
INC-00859,2025-09-30 09:10,2025-09-30 11:52,Software,Crítica,Resolvido,Financeiro,Fernanda Cruz,N3,2.7,4,Sim
INC-01211,2025-09-30 13:55,2025-09-30 16:01,Email,Média,Resolvido,TI,Bruno Reis,N2,2.1,24,Sim
INC-01549,2025-09-30 14:58,2025-09-30 15:52,Software,Alta,Resolvido,RH,Carlos Lima,N1,0.9,8,Sim
INC-01087,2025-10-01 09:12,2025-10-01 12:06,Impressora,Média,Resolvido,Operações,Diego Alves,N2,2.9,24,Sim
INC-02158,2025-10-01 11:01,2025-10-01 18:37,Software,Média,Resolvido,RH,Bruno Reis,N2,7.6,24,Sim
INC-00056,2025-10-01 11:08,2025-10-02 01:32,Hardware,Crítica,Resolvido,RH,Bruno Reis,N2,14.4,4,Não
INC-01570,2025-10-01 13:22,2025-10-01 19:04,Software,Alta,Resolvido,Logística,Diego Alves,N2,5.7,8,Sim
INC-01725,2025-10-01 14:33,2025-10-04 06:15,Hardware,Média,Resolvido,Comercial,Fernanda Cruz,N3,63.7,24,Não
INC-00648,2025-10-02 10:31,2025-10-02 13:37,Software,Baixa,Resolvido,Financeiro,Ana Souza,N1,3.1,48,Sim
INC-01339,2025-10-02 10:40,2025-10-02 12:46,Acesso/Senha,Baixa,Resolvido,Operações,Carlos Lima,N1,2.1,48,Sim
INC-00718,2025-10-02 11:58,2025-10-02 12:10,Acesso/Senha,Média,Resolvido,RH,Fernanda Cruz,N3,0.2,24,Sim
INC-01913,2025-10-02 12:29,2025-10-02 15:41,Acesso/Senha,Baixa,Resolvido,Financeiro,Ana Souza,N1,3.2,48,Sim
INC-02369,2025-10-02 12:54,2025-10-02 13:06,Email,Média,Resolvido,Diretoria,Bruno Reis,N2,0.2,24,Sim
INC-00394,2025-10-03 13:56,2025-10-03 15:32,Hardware,Alta,Resolvido,TI,Fernanda Cruz,N3,1.6,8,Sim
INC-00160,2025-10-04 09:46,2025-10-04 12:16,Sistema Interno,Média,Resolvido,Operações,Fernanda Cruz,N3,2.5,24,Sim
INC-00647,2025-10-05 08:40,2025-10-05 09:40,Acesso/Senha,Baixa,Resolvido,Diretoria,Ana Souza,N1,1.0,48,Sim
INC-00845,2025-10-06 09:11,2025-10-06 21:59,Rede/Internet,Média,Resolvido,Operações,Carlos Lima,N1,12.8,24,Sim
INC-01024,2025-10-06 11:22,2025-10-06 13:34,Hardware,Baixa,Resolvido,RH,Ana Souza,N1,2.2,48,Sim
INC-02334,2025-10-06 11:35,2025-10-06 11:47,Rede/Internet,Alta,Resolvido,Diretoria,Diego Alves,N2,0.2,8,Sim
INC-00637,2025-10-06 15:09,2025-10-07 04:45,Software,Baixa,Resolvido,Diretoria,Diego Alves,N2,13.6,48,Sim
INC-01309,2025-10-07 12:01,2025-10-07 12:49,Rede/Internet,Baixa,Resolvido,Comercial,Bruno Reis,N2,0.8,48,Sim
INC-00005,2025-10-08 09:17,2025-10-08 12:35,Impressora,Crítica,Resolvido,RH,Ana Souza,N1,3.3,4,Sim
INC-01941,2025-10-08 11:34,2025-10-08 22:10,Hardware,Crítica,Resolvido,TI,Ana Souza,N1,10.6,4,Não
INC-00793,2025-10-08 12:56,2025-10-08 14:20,Sistema Interno,Média,Resolvido,Financeiro,Fernanda Cruz,N3,1.4,24,Sim
INC-00419,2025-10-08 13:58,2025-10-08 18:40,Rede/Internet,Média,Resolvido,Comercial,Diego Alves,N2,4.7,24,Sim
INC-00123,2025-10-09 09:29,2025-10-09 15:17,Software,Alta,Resolvido,RH,Ana Souza,N1,5.8,8,Sim
INC-01862,2025-10-09 10:18,2025-10-09 14:12,Rede/Internet,Média,Resolvido,Financeiro,Bruno Reis,N2,3.9,24,Sim
INC-00248,2025-10-09 10:48,2025-10-09 12:48,Acesso/Senha,Média,Resolvido,TI,Fernanda Cruz,N3,2.0,24,Sim
INC-00680,2025-10-09 14:11,2025-10-09 19:35,Acesso/Senha,Média,Resolvido,Logística,Diego Alves,N2,5.4,24,Sim
INC-00500,2025-10-10 07:51,2025-10-10 09:21,Acesso/Senha,Média,Resolvido,Logística,Fernanda Cruz,N3,1.5,24,Sim
INC-02454,2025-10-10 11:43,2025-10-10 23:13,Software,Baixa,Resolvido,TI,Carlos Lima,N1,11.5,48,Sim
INC-00927,2025-10-10 12:10,2025-10-11 18:22,Rede/Internet,Baixa,Resolvido,Comercial,Ana Souza,N1,30.2,48,Sim
INC-00725,2025-10-10 14:09,2025-10-10 15:09,Acesso/Senha,Alta,Resolvido,Comercial,Fernanda Cruz,N3,1.0,8,Sim
INC-01536,2025-10-11 09:22,2025-10-12 16:46,Hardware,Média,Resolvido,Comercial,Bruno Reis,N2,31.4,24,Não
INC-01173,2025-10-11 13:21,2025-10-11 14:21,Email,Crítica,Resolvido,TI,Ana Souza,N1,1.0,4,Sim
INC-01984,2025-10-12 11:01,2025-10-12 12:37,Acesso/Senha,Média,Resolvido,TI,Bruno Reis,N2,1.6,24,Sim
INC-01344,2025-10-13 07:01,2025-10-13 08:01,Rede/Internet,Alta,Resolvido,Operações,Diego Alves,N2,1.0,8,Sim
INC-01851,2025-10-13 07:19,2025-10-13 09:49,Hardware,Média,Resolvido,TI,Bruno Reis,N2,2.5,24,Sim
INC-00472,2025-10-13 07:22,2025-10-13 08:52,Acesso/Senha,Alta,Resolvido,TI,Fernanda Cruz,N3,1.5,8,Sim
INC-00939,2025-10-13 08:02,2025-10-13 14:50,Rede/Internet,Média,Resolvido,Financeiro,Carlos Lima,N1,6.8,24,Sim
INC-00189,2025-10-13 09:13,2025-10-13 14:43,Acesso/Senha,Média,Resolvido,Financeiro,Fernanda Cruz,N3,5.5,24,Sim
INC-01275,2025-10-13 09:16,2025-10-13 11:04,Acesso/Senha,Baixa,Resolvido,TI,Fernanda Cruz,N3,1.8,48,Sim
INC-00505,2025-10-13 11:07,2025-10-13 19:19,Hardware,Crítica,Resolvido,TI,Carlos Lima,N1,8.2,4,Não
INC-00568,2025-10-13 11:43,2025-10-14 10:01,Hardware,Baixa,Resolvido,TI,Bruno Reis,N2,22.3,48,Sim
INC-00460,2025-10-13 12:10,2025-10-13 14:28,Acesso/Senha,Média,Resolvido,Financeiro,Ana Souza,N1,2.3,24,Sim
INC-01544,2025-10-13 12:46,2025-10-13 18:40,Impressora,Média,Resolvido,Diretoria,Bruno Reis,N2,5.9,24,Sim
INC-01093,2025-10-13 13:13,2025-10-13 14:13,Acesso/Senha,Média,Resolvido,Comercial,Diego Alves,N2,1.0,24,Sim
INC-00713,2025-10-13 14:53,2025-10-13 17:23,Impressora,Média,Resolvido,TI,Diego Alves,N2,2.5,24,Sim
INC-01545,2025-10-14 08:34,2025-10-14 08:46,Acesso/Senha,Baixa,Resolvido,Comercial,Ana Souza,N1,0.2,48,Sim
INC-00526,2025-10-14 09:11,2025-10-14 09:29,Acesso/Senha,Alta,Resolvido,Comercial,Ana Souza,N1,0.3,8,Sim
INC-01287,2025-10-14 10:34,2025-10-14 11:16,Impressora,Alta,Resolvido,RH,Diego Alves,N2,0.7,8,Sim
INC-00300,2025-10-14 11:33,2025-10-14 13:45,Email,Média,Resolvido,TI,Diego Alves,N2,2.2,24,Sim
INC-01742,2025-10-14 14:53,2025-10-14 22:05,Hardware,Baixa,Resolvido,Financeiro,Diego Alves,N2,7.2,48,Sim
INC-01115,2025-10-14 17:15,2025-10-16 02:33,Sistema Interno,Baixa,Resolvido,Financeiro,Fernanda Cruz,N3,33.3,48,Sim
INC-01184,2025-10-15 10:22,2025-10-16 03:40,Software,Baixa,Resolvido,Operações,Carlos Lima,N1,17.3,48,Sim
INC-01904,2025-10-15 10:47,2025-10-15 13:29,Acesso/Senha,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,2.7,48,Sim
INC-01548,2025-10-15 13:32,2025-10-15 15:38,Rede/Internet,Média,Resolvido,Diretoria,Ana Souza,N1,2.1,24,Sim
INC-01269,2025-10-15 14:48,2025-10-15 17:36,Rede/Internet,Baixa,Resolvido,TI,Diego Alves,N2,2.8,48,Sim
INC-00571,2025-10-15 15:38,2025-10-15 18:20,Impressora,Alta,Resolvido,TI,Diego Alves,N2,2.7,8,Sim
INC-02191,2025-10-16 07:24,2025-10-16 09:48,Acesso/Senha,Baixa,Resolvido,Financeiro,Bruno Reis,N2,2.4,48,Sim
INC-00566,2025-10-16 07:45,2025-10-16 10:09,Impressora,Média,Resolvido,TI,Fernanda Cruz,N3,2.4,24,Sim
INC-00949,2025-10-16 10:04,2025-10-16 17:52,Rede/Internet,Crítica,Resolvido,Logística,Ana Souza,N1,7.8,4,Não
INC-01168,2025-10-16 11:28,2025-10-17 13:16,Software,Média,Resolvido,Logística,Carlos Lima,N1,25.8,24,Não
INC-02051,2025-10-16 12:04,2025-10-16 16:34,Software,Média,Resolvido,Operações,Diego Alves,N2,4.5,24,Sim
INC-01577,2025-10-17 08:22,2025-10-17 08:40,Email,Baixa,Resolvido,Logística,Carlos Lima,N1,0.3,48,Sim
INC-01695,2025-10-17 09:14,2025-10-17 09:38,Acesso/Senha,Alta,Resolvido,RH,Ana Souza,N1,0.4,8,Sim
INC-01780,2025-10-17 10:01,2025-10-17 20:55,Impressora,Média,Resolvido,Diretoria,Diego Alves,N2,10.9,24,Sim
INC-00894,2025-10-17 11:40,2025-10-17 14:10,Impressora,Alta,Resolvido,RH,Fernanda Cruz,N3,2.5,8,Sim
INC-01791,2025-10-17 12:23,2025-10-17 20:05,Acesso/Senha,Alta,Resolvido,Comercial,Ana Souza,N1,7.7,8,Sim
INC-02045,2025-10-17 14:34,2025-10-17 14:52,Rede/Internet,Crítica,Resolvido,Financeiro,Bruno Reis,N2,0.3,4,Sim
INC-01221,2025-10-18 10:26,2025-10-18 13:44,Hardware,Baixa,Resolvido,RH,Carlos Lima,N1,3.3,48,Sim
INC-00415,2025-10-19 08:47,2025-10-19 12:41,Impressora,Baixa,Resolvido,Financeiro,Carlos Lima,N1,3.9,48,Sim
INC-00037,2025-10-19 14:47,2025-10-19 19:23,Software,Baixa,Resolvido,Financeiro,Carlos Lima,N1,4.6,48,Sim
INC-00732,2025-10-20 07:40,2025-10-20 11:46,Hardware,Alta,Resolvido,Operações,Fernanda Cruz,N3,4.1,8,Sim
INC-01443,2025-10-20 08:03,2025-10-20 08:39,Acesso/Senha,Média,Resolvido,Comercial,Fernanda Cruz,N3,0.6,24,Sim
INC-02258,2025-10-20 09:00,2025-10-20 19:54,Rede/Internet,Baixa,Resolvido,Logística,Bruno Reis,N2,10.9,48,Sim
INC-02365,2025-10-20 10:43,2025-10-20 15:31,Hardware,Baixa,Resolvido,Diretoria,Carlos Lima,N1,4.8,48,Sim
INC-00277,2025-10-20 10:57,2025-10-20 17:21,Rede/Internet,Média,Resolvido,Operações,Bruno Reis,N2,6.4,24,Sim
INC-00308,2025-10-20 11:38,2025-10-21 17:14,Software,Média,Resolvido,Logística,Fernanda Cruz,N3,29.6,24,Não
INC-02093,2025-10-20 12:41,2025-10-20 15:11,Hardware,Baixa,Resolvido,Diretoria,Diego Alves,N2,2.5,48,Sim
INC-00252,2025-10-20 14:07,2025-10-20 16:31,Software,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,2.4,48,Sim
INC-01883,2025-10-20 14:50,2025-10-20 22:44,Email,Baixa,Resolvido,Comercial,Carlos Lima,N1,7.9,48,Sim
INC-01029,2025-10-20 17:16,2025-10-20 18:52,Software,Média,Resolvido,Comercial,Fernanda Cruz,N3,1.6,24,Sim
INC-01136,2025-10-21 07:34,2025-10-23 17:16,Sistema Interno,Baixa,Resolvido,TI,Bruno Reis,N2,57.7,48,Não
INC-02027,2025-10-21 07:58,2025-10-21 08:10,Acesso/Senha,Média,Resolvido,TI,Diego Alves,N2,0.2,24,Sim
INC-00061,2025-10-21 11:44,2025-10-21 12:44,Rede/Internet,Baixa,Resolvido,Operações,Fernanda Cruz,N3,1.0,48,Sim
INC-02065,2025-10-21 14:06,2025-10-21 17:06,Software,Média,Resolvido,RH,Diego Alves,N2,3.0,24,Sim
INC-01402,2025-10-22 07:01,2025-10-22 15:25,Rede/Internet,Média,Resolvido,TI,Carlos Lima,N1,8.4,24,Sim
INC-01255,2025-10-22 11:11,2025-10-22 14:41,Software,Baixa,Resolvido,RH,Ana Souza,N1,3.5,48,Sim
INC-00284,2025-10-22 11:30,2025-10-23 00:30,Rede/Internet,Baixa,Resolvido,Financeiro,Bruno Reis,N2,13.0,48,Sim
INC-02474,2025-10-22 13:12,2025-10-23 13:18,Hardware,Baixa,Resolvido,Operações,Fernanda Cruz,N3,24.1,48,Sim
INC-01032,2025-10-22 13:54,2025-10-22 14:06,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,0.2,48,Sim
INC-00692,2025-10-23 07:38,2025-10-23 12:02,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,4.4,48,Sim
INC-01226,2025-10-23 08:08,2025-10-26 08:26,Rede/Internet,Baixa,Resolvido,Financeiro,Diego Alves,N2,72.3,48,Não
INC-02053,2025-10-23 10:56,2025-10-23 11:20,Acesso/Senha,Média,Resolvido,Operações,Diego Alves,N2,0.4,24,Sim
INC-00984,2025-10-23 11:06,2025-10-23 12:18,Acesso/Senha,Baixa,Resolvido,RH,Diego Alves,N2,1.2,48,Sim
INC-02169,2025-10-23 11:34,2025-10-23 13:46,Acesso/Senha,Média,Resolvido,Logística,Diego Alves,N2,2.2,24,Sim
INC-01283,2025-10-23 12:05,2025-10-23 19:23,Rede/Internet,Baixa,Resolvido,Comercial,Ana Souza,N1,7.3,48,Sim
INC-00499,2025-10-23 14:00,2025-10-24 06:54,Software,Média,Resolvido,Financeiro,Fernanda Cruz,N3,16.9,24,Sim
INC-01726,2025-10-24 07:44,2025-10-24 10:14,Software,Média,Resolvido,Logística,Bruno Reis,N2,2.5,24,Sim
INC-01631,2025-10-24 07:47,2025-10-27 00:59,Hardware,Baixa,Resolvido,RH,Fernanda Cruz,N3,65.2,48,Não
INC-02257,2025-10-24 09:44,2025-10-24 22:14,Hardware,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,12.5,48,Sim
INC-00632,2025-10-24 10:48,2025-10-24 15:54,Email,Baixa,Resolvido,Comercial,Ana Souza,N1,5.1,48,Sim
INC-00466,2025-10-24 13:47,2025-10-25 05:17,Hardware,Alta,Resolvido,Comercial,Ana Souza,N1,15.5,8,Não
INC-01789,2025-10-24 14:49,2025-10-24 17:31,Acesso/Senha,Média,Resolvido,Financeiro,Diego Alves,N2,2.7,24,Sim
INC-00885,2025-10-25 15:07,2025-10-25 16:25,Acesso/Senha,Crítica,Resolvido,Operações,Diego Alves,N2,1.3,4,Sim
INC-02345,2025-10-27 07:11,2025-10-27 09:35,Acesso/Senha,Crítica,Resolvido,TI,Diego Alves,N2,2.4,4,Sim
INC-01969,2025-10-27 08:27,2025-10-27 12:27,Acesso/Senha,Baixa,Resolvido,TI,Bruno Reis,N2,4.0,48,Sim
INC-01434,2025-10-27 08:43,2025-10-27 09:25,Software,Baixa,Resolvido,TI,Diego Alves,N2,0.7,48,Sim
INC-01018,2025-10-27 10:41,2025-10-28 10:35,Rede/Internet,Baixa,Resolvido,Operações,Carlos Lima,N1,23.9,48,Sim
INC-01819,2025-10-27 11:40,2025-10-28 12:22,Sistema Interno,Baixa,Resolvido,Financeiro,Bruno Reis,N2,24.7,48,Sim
INC-01005,2025-10-27 12:11,2025-10-27 17:23,Rede/Internet,Média,Resolvido,TI,Bruno Reis,N2,5.2,24,Sim
INC-00759,2025-10-27 12:17,2025-10-27 18:59,Hardware,Média,Resolvido,Comercial,Diego Alves,N2,6.7,24,Sim
INC-00961,2025-10-27 13:49,2025-10-27 16:43,Acesso/Senha,Média,Resolvido,Logística,Bruno Reis,N2,2.9,24,Sim
INC-01256,2025-10-27 14:58,2025-10-27 16:10,Hardware,Alta,Resolvido,Logística,Ana Souza,N1,1.2,8,Sim
INC-01646,2025-10-27 15:53,2025-10-27 17:59,Impressora,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,2.1,48,Sim
INC-01096,2025-10-28 10:28,2025-10-28 15:10,Acesso/Senha,Baixa,Resolvido,Operações,Ana Souza,N1,4.7,48,Sim
INC-01318,2025-10-28 12:26,2025-10-28 14:26,Acesso/Senha,Baixa,Resolvido,RH,Bruno Reis,N2,2.0,48,Sim
INC-01132,2025-10-29 11:37,2025-10-30 15:25,Hardware,Baixa,Resolvido,Comercial,Bruno Reis,N2,27.8,48,Sim
INC-01053,2025-10-29 14:19,2025-10-29 22:31,Software,Média,Resolvido,Diretoria,Carlos Lima,N1,8.2,24,Sim
INC-02433,2025-10-29 14:54,2025-10-30 08:06,Sistema Interno,Média,Resolvido,Operações,Carlos Lima,N1,17.2,24,Sim
INC-01319,2025-10-30 07:42,2025-10-30 22:12,Hardware,Alta,Resolvido,Financeiro,Fernanda Cruz,N3,14.5,8,Não
INC-02070,2025-10-30 10:13,2025-10-30 15:01,Software,Média,Resolvido,TI,Diego Alves,N2,4.8,24,Sim
INC-01757,2025-10-30 14:57,2025-10-30 20:39,Email,Média,Resolvido,RH,Diego Alves,N2,5.7,24,Sim
INC-01679,2025-10-31 09:20,2025-10-31 23:38,Hardware,Média,Resolvido,Comercial,Bruno Reis,N2,14.3,24,Sim
INC-00226,2025-10-31 11:45,2025-10-31 12:45,Acesso/Senha,Média,Resolvido,Diretoria,Ana Souza,N1,1.0,24,Sim
INC-02494,2025-10-31 12:33,2025-10-31 18:33,Email,Média,Resolvido,Diretoria,Diego Alves,N2,6.0,24,Sim
INC-01863,2025-10-31 12:56,2025-10-31 14:44,Email,Baixa,Resolvido,Operações,Diego Alves,N2,1.8,48,Sim
INC-01582,2025-11-01 10:45,2025-11-01 12:51,Software,Alta,Resolvido,Comercial,Carlos Lima,N1,2.1,8,Sim
INC-00453,2025-11-02 12:10,2025-11-02 22:28,Email,Média,Resolvido,Operações,Bruno Reis,N2,10.3,24,Sim
INC-00127,2025-11-02 15:56,2025-11-03 02:50,Software,Média,Resolvido,Operações,Fernanda Cruz,N3,10.9,24,Sim
INC-02009,2025-11-03 07:24,2025-11-05 08:42,Hardware,Média,Resolvido,Financeiro,Fernanda Cruz,N3,49.3,24,Não
INC-02111,2025-11-03 08:17,2025-11-03 17:05,Email,Média,Resolvido,Logística,Carlos Lima,N1,8.8,24,Sim
INC-02199,2025-11-03 08:39,2025-11-03 12:09,Rede/Internet,Média,Resolvido,RH,Ana Souza,N1,3.5,24,Sim
INC-02129,2025-11-03 09:06,2025-11-03 23:48,Software,Baixa,Resolvido,Operações,Ana Souza,N1,14.7,48,Sim
INC-00454,2025-11-03 11:26,2025-11-03 22:20,Email,Alta,Resolvido,Logística,Bruno Reis,N2,10.9,8,Não
INC-01624,2025-11-03 11:41,2025-11-03 13:53,Acesso/Senha,Baixa,Resolvido,Operações,Ana Souza,N1,2.2,48,Sim
INC-01755,2025-11-03 12:30,2025-11-03 13:00,Acesso/Senha,Média,Resolvido,Comercial,Carlos Lima,N1,0.5,24,Sim
INC-00312,2025-11-03 12:50,2025-11-03 18:08,Hardware,Crítica,Resolvido,RH,Ana Souza,N1,5.3,4,Não
INC-02475,2025-11-03 13:38,2025-11-03 14:38,Acesso/Senha,Média,Resolvido,TI,Bruno Reis,N2,1.0,24,Sim
INC-01557,2025-11-03 15:10,2025-11-03 19:28,Email,Alta,Resolvido,RH,Ana Souza,N1,4.3,8,Sim
INC-01520,2025-11-04 09:57,2025-11-04 15:27,Rede/Internet,Alta,Resolvido,Operações,Bruno Reis,N2,5.5,8,Sim
INC-01671,2025-11-04 11:02,2025-11-04 13:50,Rede/Internet,Baixa,Resolvido,RH,Carlos Lima,N1,2.8,48,Sim
INC-01736,2025-11-04 11:19,2025-11-04 13:43,Rede/Internet,Baixa,Resolvido,RH,Diego Alves,N2,2.4,48,Sim
INC-02328,2025-11-04 11:53,2025-11-04 15:17,Sistema Interno,Baixa,Resolvido,Operações,Diego Alves,N2,3.4,48,Sim
INC-01142,2025-11-05 07:14,2025-11-05 18:38,Rede/Internet,Baixa,Resolvido,Operações,Diego Alves,N2,11.4,48,Sim
INC-01361,2025-11-05 09:25,2025-11-05 10:55,Acesso/Senha,Média,Resolvido,Logística,Ana Souza,N1,1.5,24,Sim
INC-01804,2025-11-05 09:26,2025-11-05 12:14,Acesso/Senha,Média,Resolvido,TI,Fernanda Cruz,N3,2.8,24,Sim
INC-00269,2025-11-05 11:32,2025-11-05 14:32,Rede/Internet,Baixa,Resolvido,Operações,Bruno Reis,N2,3.0,48,Sim
INC-01706,2025-11-06 08:51,2025-11-06 11:27,Impressora,Baixa,Resolvido,RH,Bruno Reis,N2,2.6,48,Sim
INC-00292,2025-11-06 11:58,2025-11-06 13:22,Acesso/Senha,Baixa,Resolvido,Diretoria,Diego Alves,N2,1.4,48,Sim
